"","RIN","offserv","latitude","longitude","Geolocation","officer_injury","subject_injury","subject_death","officer_used_weapon","officer_used_firearm","date","day","dayofweek","mon","yr","male","race","contact","command","org"
"200",145214,2,3121315,10059905,"1600 S PLEASANT VALLEY RD",0,1,0,0,0,2014-03-22,22,"Sat","Mar",2014,1,5,1,11,1
"201",145215,2,3121315,10059905,"1600 S PLEASANT VALLEY RD",0,0,0,0,0,2014-03-22,22,"Sat","Mar",2014,1,5,1,11,1
"202",169690,3,3115886,10070835,"700 BLOCK NECHES ST",0,0,0,0,0,2015-12-13,13,"Sun","Dec",2015,1,5,2,10,1
"203",176051,6,3119413,10112845,"9901 BURNET RD",0,0,0,0,0,2016-09-23,23,"Fri","Sep",2016,0,5,1,3,1
"204",176596,2,3115265,10070399,"317 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,0
"205",160982,7,3115491,10070521,"400 BLOCK E 6TH ST",0,1,0,1,0,2015-05-23,23,"Sat","May",2015,1,0,5,10,1
"206",170022,3,3115292,10070580,"314 E 6TH ST",0,0,0,1,1,NA,NA,NA,NA,NA,1,0,5,10,0
"207",174568,2,3115154,10070604,"300 E 6TH ST",0,0,0,1,0,2016-05-21,21,"Sat","May",2016,1,0,5,10,0
"208",176031,0,3132320,10129093,"1727 MAIZE BEND DR",0,0,0,0,0,NA,NA,NA,NA,NA,0,1,1,3,1
"209",149070,2,3144169,10078468,"SENDERO HILLS PKWY / PINON VISTA DR",0,1,0,1,1,2014-06-28,28,"Sat","Jun",2014,1,2,4,6,1
"210",149278,2,3144169,10078468,"SENDERO HILLS PKWY / PINON VISTA DR",0,1,0,0,0,2014-06-28,28,"Sat","Jun",2014,1,2,4,6,1
"211",153748,5,NA,NA,"0 E 5TH ST / CONGRESS AVE",0,0,0,1,0,2014-11-29,29,"Sat","Nov",2014,1,5,1,10,1
"212",153924,2,NA,NA,"0 E 5TH ST / CONGRESS AVE",0,0,0,0,0,2014-11-29,29,"Sat","Nov",2014,1,5,1,10,1
"213",153942,10,NA,NA,"0 E 5TH ST / CONGRESS AVE",0,0,0,0,0,2014-11-29,29,"Sat","Nov",2014,1,5,1,10,1
"214",143035,5,3113533,10071562,"700 LAVACA ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,10,1
"215",151859,4,3113307,10069268,"202 W CESAR CHAVEZ ST",0,1,0,0,0,2014-09-14,14,"Sun","Sep",2014,1,5,5,10,1
"216",161481,17,3115522,10070515,"402 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,5,10,1
"217",175686,1,3097641,10139458,"12621 HYMEADOW DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,3,1
"218",176134,3,3115555,10070291,"411 E 6TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,2,10,0
"219",176194,3,3115555,10070291,"411 E 6TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,2,10,0
"220",149501,7,3128893,10090071,"6307 CAMERON RD",0,0,0,0,0,2014-07-15,15,"Tue","Jul",2014,1,3,1,12,1
"221",166262,12,3131157,10089625,"1714 PATTON LN",0,1,0,1,3,2015-09-12,12,"Sat","Sep",2015,1,3,1,12,1
"222",153899,1,3145588,10082235,"7102 ASTRO VIEW DR",0,1,0,0,0,2014-11-30,30,"Sun","Nov",2014,0,2,1,6,0
"223",153900,2,3145588,10082235,"7102 ASTRO VIEW DR",0,1,0,0,0,2014-11-30,30,"Sun","Nov",2014,0,2,1,6,1
"224",170908,2,3115565,10070504,"406 E 6TH ST",0,0,0,0,0,2016-01-31,31,"Sun","Jan",2016,1,2,1,10,0
"225",170913,6,3115565,10070504,"406 E 6TH ST",1,1,0,0,0,2016-01-31,31,"Sun","Jan",2016,1,2,5,10,1
"226",170964,3,3115565,10070504,"406 E 6TH ST",0,1,0,0,0,2016-01-31,31,"Sun","Jan",2016,1,2,5,10,0
"227",170965,3,3115565,10070504,"406 E 6TH ST",0,1,0,1,2,2016-01-31,31,"Sun","Jan",2016,1,2,2,10,0
"228",168372,10,3114423,10070369,"100 BLOCK E 5TH ST",1,1,0,0,0,2015-11-15,15,"Sun","Nov",2015,0,5,1,10,4
"229",176949,2,3115755,10066796,"56 EAST AVE",0,1,0,0,0,2016-11-22,22,"Tue","Nov",2016,1,5,1,10,0
"230",176984,9,3115755,10066796,"56 EAST AVE",0,1,0,0,0,2016-11-22,22,"Tue","Nov",2016,1,5,1,10,0
"231",177085,16,3115755,10066796,"56 EAST AVE",0,1,0,0,0,2016-11-22,22,"Tue","Nov",2016,1,5,1,10,0
"232",153815,2,3129482,10093480,"7303 GRAND CANYON DR",0,0,0,0,0,2014-11-29,29,"Sat","Nov",2014,0,3,1,12,1
"233",152239,3,3126220,10056688,"1881 GROVE BLVD",0,0,0,0,0,2014-09-25,25,"Thu","Sep",2014,0,3,1,11,1
"234",156364,1,3125578,10096933,"7581 CHEVY CHASE DR",0,0,0,0,0,2015-02-18,18,"Wed","Feb",2015,1,3,1,12,1
"235",175859,2,3111999,10051458,"4100 S IH 35 SVRD NB",0,0,0,0,0,2016-09-19,19,"Mon","Sep",2016,1,3,4,9,1
"236",175968,3,3111999,10051458,"4100 S IH 35 SVRD NB",0,0,0,0,0,2016-09-19,19,"Mon","Sep",2016,1,3,4,9,1
"237",176435,3,3122246,10071567,"2005 ROSEWOOD AVE",1,1,0,0,0,2016-10-20,20,"Thu","Oct",2016,1,2,1,6,1
"238",148921,8,3120576,10069046,"1700 BLOCK E 7TH ST",0,1,0,0,0,2014-06-25,25,"Wed","Jun",2014,0,5,4,10,1
"239",153470,1,3108421,10043651,"6201 SNEED CV",1,0,0,1,1,2014-11-16,16,"Sun","Nov",2014,1,5,1,9,1
"240",146283,19,3115491,10070521,"400 E 6TH ST",0,0,0,0,0,2014-04-19,19,"Sat","Apr",2014,1,5,5,10,1
"241",153683,3,3118741,10060610,"1515 ROYAL CREST DR",0,1,0,1,1,2014-11-21,21,"Fri","Nov",2014,1,3,1,11,1
"242",150171,6,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,2014-01-10,10,"Fri","Jan",2014,1,3,2,10,1
"243",150219,15,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,2014-01-10,10,"Fri","Jan",2014,1,3,1,10,1
"244",142315,12,3115952,10070759,"500 E 7TH ST",1,1,0,0,0,2014-01-10,10,"Fri","Jan",2014,1,3,5,10,0
"245",150203,12,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,2014-01-10,10,"Fri","Jan",2014,1,3,5,10,0
"246",144610,4,3122382,10070715,"2015 PEOPLES ST",0,1,0,0,0,2014-03-11,11,"Tue","Mar",2014,1,3,4,6,1
"247",150204,7,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,2014-01-10,10,"Fri","Jan",2014,1,3,5,10,0
"248",142550,2,3101178,10044981,"600 W WILLIAM CANNON DR",0,0,0,0,0,2014-01-15,15,"Wed","Jan",2014,1,3,1,9,1
"249",158421,5,3124275,10070923,"2900 GLEN OAKS DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,6,1
"250",162401,6,3115762,10070320,"E 6TH ST / NECHES ST",0,0,0,0,0,2015-06-25,25,"Thu","Jun",2015,1,3,5,10,1
"251",168042,10,3138142,10118097,"12443 TECH RIDGE BLVD",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,8,1
"252",174662,18,3113578,10042555,"5703 LIMEROCK HOLW",0,0,0,0,0,2016-06-26,26,"Sun","Jun",2016,1,3,1,9,1
"253",175930,9,3116052,10069885,"600 E 5TH ST",0,0,0,0,0,2016-09-16,16,"Fri","Sep",2016,1,3,5,10,2
"254",152587,16,3117100,10073351,"601 E 15TH ST",0,0,0,0,0,2014-10-12,12,"Sun","Oct",2014,1,2,5,5,1
"255",162070,2,3128646,10117606,"1411 GRACY FARMS LN",0,0,0,0,0,2015-06-20,20,"Sat","Jun",2015,0,2,1,8,1
"256",165150,12,3115952,10070759,"500 E 7TH ST",0,1,0,1,4,2015-08-22,22,"Sat","Aug",2015,1,2,5,10,1
"257",165151,12,3115952,10070759,"500 E 7TH ST",0,1,0,1,4,2015-08-22,22,"Sat","Aug",2015,1,2,5,10,1
"258",172475,12,3115265,10070399,"317 E 6TH ST",1,0,0,0,0,2016-03-18,18,"Fri","Mar",2016,1,2,5,10,0
"259",145289,11,3115155,10070604,"300 BLOCK E 6TH ST",0,1,0,0,0,2014-03-25,25,"Tue","Mar",2014,1,5,2,10,1
"260",146583,1,3100956,10039234,"7706 PEACEFUL HILL LN",1,1,0,0,0,2014-04-30,30,"Wed","Apr",2014,0,5,1,9,1
"261",155008,1,3098007,10153029,"14100 BLOCK AVERY RANCH BLVD",0,0,0,0,0,2015-01-15,15,"Thu","Jan",2015,1,5,4,3,1
"262",158264,1,3109816,10071196,"250 N LAMAR BLVD",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,1,5,1
"263",172651,18,3115456,10070430,"400K E 6TH ST",0,1,0,0,0,2016-03-21,21,"Mon","Mar",2016,1,5,5,10,0
"264",169764,2,3124636,10124176,"12221 N MOPAC EXPY SVRD NB",0,1,0,0,0,2015-12-29,29,"Tue","Dec",2015,1,0,1,3,1
"265",173084,3,3124471,10102428,"8426 GOLDFINCH CT",0,0,0,1,1,2016-02-26,26,"Fri","Feb",2016,1,0,4,8,1
"266",155661,8,3116086,10033052,"7413 MARBLE RIDGE DR",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,9,1
"267",142652,8,3129298,10059275,"807 MONTOPOLIS DR",0,0,0,0,0,2014-01-18,18,"Sat","Jan",2014,0,2,1,11,1
"268",142651,2,3129298,10059275,"807 MONTOPOLIS DR",0,0,0,0,0,2014-01-18,18,"Sat","Jan",2014,0,2,1,11,1
"269",164021,11,3112113,10070173,"208 NUECES ST",0,0,0,0,0,2015-07-26,26,"Sun","Jul",2015,1,5,5,10,0
"270",150281,10,3106128,10055332,"601 W BEN WHITE BLVD SVRD EB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,7,1
"271",153980,6,3132819,10066885,"1000 BLOCK GARDNER RD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,6,1
"272",161587,18,3113254,10082729,"3125 N LAMAR BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,0,3,1,5,1
"273",177048,0,3130624,10085128,"5408 WESTMINSTER DR",0,0,0,0,0,2016-11-30,30,"Wed","Nov",2016,1,3,1,12,1
"274",177049,7,3130624,10085128,"5408 WESTMINSTER DR",0,0,0,0,0,2016-11-30,30,"Wed","Nov",2016,1,3,1,12,1
"275",172903,14,3136581,10075175,"5800 TECHNI CENTER DR",0,1,0,0,0,2016-03-28,28,"Mon","Mar",2016,1,2,1,6,1
"276",177211,0,3129381,10094927,"1101 WHEATLEY AVE",0,1,0,0,0,2016-12-14,14,"Wed","Dec",2016,1,2,1,12,1
"277",177268,7,3129381,10094927,"1101 WHEATLEY AVE",0,1,0,0,0,2016-12-14,14,"Wed","Dec",2016,1,2,1,12,1
"278",177308,15,3129381,10094927,"1101 WHEATLEY AVE",0,1,0,0,0,2016-12-14,14,"Wed","Dec",2016,1,2,1,12,1
"279",156305,7,3111241,10044291,"5600 TALLOW TREE DR",0,0,0,0,0,2015-02-15,15,"Sun","Feb",2015,0,3,2,9,1
"280",170989,8,3115725,10064199,"1088 PARK PL",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,1
"281",173957,6,3129000,10074631,"3500 BLOCK E 12TH ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,6,1
"282",173807,14,3129000,10074631,"3500 BLOCK E 12TH ST",1,1,0,1,3,NA,NA,NA,NA,NA,1,2,1,6,1
"283",173824,8,3129000,10074631,"3500 BLOCK E 12TH ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,6,1
"284",170345,12,3085139,10026251,"BUZZ SCHNEIDER LN / O CALLAHAN DR",0,1,0,0,0,2016-01-10,10,"Sun","Jan",2016,1,5,1,9,1
"285",173326,10,3074753,10053638,"6200 JOHN CHISUM LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,7,1
"286",164242,8,3099093,10042483,"7303 BARNSDALE WAY",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,9,1
"287",156813,7,3114336,10076436,"2026 GUADALUPE ST",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,5,1
"288",147980,6,3139933,10078915,"5310 KING HENRY DR",0,0,0,1,0,2014-05-31,31,"Sat","May",2014,1,2,1,6,1
"289",160923,2,3119863,10093861,"6222 N LAMAR BLVD",0,1,0,1,2,2015-05-27,27,"Wed","May",2015,0,5,1,12,1
"290",160924,0,3119863,10093861,"6222 N LAMAR BLVD",1,1,0,1,1,2015-05-27,27,"Wed","May",2015,0,5,1,12,1
"291",152125,11,3121384,10081280,"1009 E 40TH ST",0,0,0,0,0,2014-09-22,22,"Mon","Sep",2014,1,1,1,5,1
"292",152105,6,3121384,10081280,"1009 E 40TH ST",1,1,0,0,0,2014-09-22,22,"Mon","Sep",2014,1,1,1,5,1
"293",158622,17,3115755,10066796,"56 EAST AVE",0,0,0,0,0,2015-04-10,10,"Fri","Apr",2015,1,5,1,10,1
"294",149639,12,3124887,10089263,"5740 N IH 35 SVRD SB",0,1,0,0,0,2014-07-17,17,"Thu","Jul",2014,1,3,1,12,1
"295",174665,10,3113578,10042555,"5703 LIMEROCK HOLW",0,0,0,0,0,2016-06-26,26,"Sun","Jun",2016,1,3,1,9,1
"296",176825,15,3114808,10072468,"CONGRESS AVE / E 11TH ST",0,0,0,0,0,2016-11-13,13,"Sun","Nov",2016,1,5,5,10,0
"297",158324,13,3126778,10093112,"6911 BENNETT AVE",0,1,0,1,1,NA,NA,NA,NA,NA,1,3,1,12,1
"298",156814,16,3114336,10076436,"2026 GUADALUPE ST",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,0
"299",169024,8,3117207,10074934,"500 BLOCK E MARTIN LUTHER KING JR BLVD",0,1,0,1,0,2015-11-30,30,"Mon","Nov",2015,0,2,1,5,1
"300",171056,4,3130704,10104509,"9420 N IH 35 SVRD SB",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"301",171824,11,3137057,10116233,"12000 BLOCK NATURES BND",0,1,1,1,2,NA,NA,NA,NA,NA,1,2,1,8,1
"302",167177,7,3118842,10061285,"1917 E RIVERSIDE DR",1,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,11,1
"303",143572,2,3112889,10078526,"900 W 25TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,0,5,1,5,1
"304",143249,6,3112889,10078526,"900 W 25TH ST",0,1,0,0,0,NA,NA,NA,NA,NA,0,5,1,5,1
"305",159402,7,3116334,10074303,"1607 SAN JACINTO BLVD",0,1,0,1,1,2015-04-26,26,"Sun","Apr",2015,1,5,1,5,1
"306",152799,6,3130912,10089875,"6615 BERKMAN DR",0,0,0,0,0,2014-10-21,21,"Tue","Oct",2014,0,2,5,12,4
"307",167181,3,3118842,10061285,"1917 E RIVERSIDE DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,11,1
"308",153479,7,3115952,10070759,"500 E 7TH ST",0,0,0,0,0,2014-11-12,12,"Wed","Nov",2014,1,5,1,10,1
"309",142508,2,3129997,10096983,"1030 NORWOOD PARK BLVD",0,1,0,1,2,2014-01-15,15,"Wed","Jan",2014,1,2,5,12,1
"310",152819,7,3130912,10089875,"6615 BERKMAN DR",0,0,0,0,0,2014-10-21,21,"Tue","Oct",2014,0,2,4,12,1
"311",173815,18,3124233,10124261,"12164 N MOPAC EXPY SVRD SB",1,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,3,1
"312",143056,1,3125813,10092997,"6711 N IH 35 SVRD NB",0,0,0,0,0,2014-01-31,31,"Fri","Jan",2014,1,3,1,12,1
"313",154303,7,3115199,10026971,"6812 SUNDERLAND TRL",0,0,0,0,0,2014-12-15,15,"Mon","Dec",2014,1,3,2,9,1
"314",148019,3,3127950,10105735,"9400 N LAMAR BLVD",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,8,1
"315",156324,7,3111241,10044291,"5600 TALLOW TREE DR",0,0,0,0,0,2015-02-15,15,"Sun","Feb",2015,0,3,6,9,1
"316",175759,8,3132893,10053398,"9 MADRONA DR",0,0,0,0,0,2016-09-13,13,"Tue","Sep",2016,1,3,1,11,1
"317",150372,11,3111200,10100956,"6835 AUSTIN CENTER BLVD",0,1,0,0,0,2014-08-12,12,"Tue","Aug",2014,0,5,1,5,1
"318",153459,8,3115952,10070759,"500 E 7TH ST",0,1,0,0,0,2014-11-12,12,"Wed","Nov",2014,1,5,1,10,0
"319",165965,7,3116494,10102601,"2525 W ANDERSON LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,5,1
"320",167349,3,3129997,10096983,"1030 NORWOOD PARK BLVD",0,1,0,1,2,2015-10-13,13,"Tue","Oct",2015,1,5,5,12,1
"321",177432,17,3081085,10125283,"8225 N FM 620 RD",0,0,0,0,0,2016-12-20,20,"Tue","Dec",2016,0,5,1,3,1
"322",170606,12,3129983,10072500,"1054 SPRINGDALE RD",0,0,0,0,0,2016-01-18,18,"Mon","Jan",2016,0,3,1,6,1
"323",170607,8,3129983,10072500,"1054 SPRINGDALE RD",1,0,0,0,0,2016-01-18,18,"Mon","Jan",2016,0,3,1,6,1
"324",174348,7,3079750,10038201,"3608 ASPEN CREEK PKWY",0,1,0,0,0,2016-06-12,12,"Sun","Jun",2016,1,3,1,7,1
"325",150102,6,3119171,10097875,"1400 W ST JOHNS AVE",0,1,0,0,0,2014-07-31,31,"Thu","Jul",2014,1,5,1,12,1
"326",174868,6,3120958,10059176,"2508 E RIVERSIDE DR",0,0,0,0,0,2016-07-18,18,"Mon","Jul",2016,0,5,1,11,1
"327",155840,5,3122137,10065592,"80 BLOCK CLARA ST",0,1,0,1,3,NA,NA,NA,NA,NA,1,5,1,6,1
"328",170626,9,3129983,10072500,"1054 SPRINGDALE RD",0,0,0,0,0,2016-01-18,18,"Mon","Jan",2016,0,3,1,6,1
"329",176469,10,3109212,10039125,"6906 TRENDAL LN",1,1,0,0,0,2016-10-22,22,"Sat","Oct",2016,1,3,1,9,1
"330",146719,3,3128770,10098595,"8200 GRAYLEDGE DR",0,1,0,0,0,NA,NA,NA,NA,NA,1,5,4,8,1
"331",160684,3,3125999,10100755,"111 BOLLES CIR",1,1,0,1,1,2015-05-21,21,"Thu","May",2015,0,2,1,8,1
"332",147187,2,3126219,10107145,"1101 RUTLAND DR",0,0,0,0,0,2014-05-16,16,"Fri","May",2014,1,3,1,8,1
"333",147186,9,3126219,10107145,"1101 RUTLAND DR",0,0,0,0,0,2014-05-16,16,"Fri","May",2014,1,3,1,8,1
"334",147185,3,3126219,10107145,"1101 RUTLAND DR",0,0,0,0,0,2014-05-16,16,"Fri","May",2014,1,3,1,8,1
"335",149979,4,3115844,10070698,"700 NECHES ST",1,1,0,0,0,2014-07-28,28,"Mon","Jul",2014,0,5,1,10,1
"336",150021,7,3115844,10070698,"700 NECHES ST",0,0,0,0,0,2014-07-28,28,"Mon","Jul",2014,0,5,1,10,1
"337",173697,7,3097511,10046477,"6608 WOODHUE DR",0,0,0,1,3,2016-04-28,28,"Thu","Apr",2016,1,5,6,9,4
"338",150739,13,3115785,10070495,"600 BLOCK NECHES ST",0,0,0,1,0,2014-08-22,22,"Fri","Aug",2014,1,3,2,10,1
"339",153402,8,3145599,10093607,"9345 E US 290 HWY EB",0,0,0,1,1,2014-11-11,11,"Tue","Nov",2014,1,3,3,6,5
"340",143788,10,3110741,10071581,"525 N LAMAR BLVD",0,0,0,1,3,2014-02-17,17,"Mon","Feb",2014,1,5,1,10,1
"341",167179,5,3121735,10102739,"8230 RESEARCH BLVD SB",0,0,0,0,0,NA,NA,NA,NA,NA,0,5,1,12,1
"342",173516,3,3117383,10067848,"1105 E CESAR CHAVEZ ST",0,0,0,0,0,2016-04-19,19,"Tue","Apr",2016,1,5,1,10,0
"343",173517,14,3117383,10067848,"1105 E CESAR CHAVEZ ST",0,0,0,0,0,2016-04-19,19,"Tue","Apr",2016,1,5,1,10,0
"344",175347,9,3099548,10058394,"4004 VICTORY DR",0,1,0,0,0,2016-08-19,19,"Fri","Aug",2016,1,5,1,7,0
"345",156983,7,3114336,10076436,"2026 GUADALUPE ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1,5,5
"346",166726,9,3115997,10069912,"500 RED RIVER ST",1,1,0,0,0,2015-09-25,25,"Fri","Sep",2015,1,3,4,10,1
"347",142328,6,3130320,10088771,"6301 BERKMAN DR",0,1,0,0,0,NA,NA,NA,NA,NA,0,2,1,12,1
"348",146526,12,3126881,10123474,"12316 DELLREY DR",1,1,0,0,0,2014-04-28,28,"Mon","Apr",2014,1,3,1,3,1
"349",143509,8,3134231,10124161,"12900 N IH 35 SVRD SB",0,0,0,1,1,2014-02-10,10,"Mon","Feb",2014,1,2,5,8,4
"350",152700,9,3120525,10073254,"1305 CONCHO ST",0,0,0,0,0,2014-10-14,14,"Tue","Oct",2014,1,2,2,6,1
"351",156004,3,3131413,10106679,"10006 BROWNIE DR",0,1,0,1,1,NA,NA,NA,NA,NA,1,2,1,8,1
"352",164850,9,3115841,10070419,"500 E 6TH ST",0,0,0,0,0,2015-08-15,15,"Sat","Aug",2015,1,5,1,10,1
"353",177105,9,3121691,10105147,"8601 RESEARCH BLVD SVRD NB",0,1,0,1,6,NA,NA,NA,NA,NA,1,5,2,8,0
"354",157436,10,3123525,10065719,"2700 BLOCK E CESAR CHAVEZ ST",0,0,0,0,0,2015-03-15,15,"Sun","Mar",2015,1,3,1,6,1
"355",160944,6,3115933,10064218,"1005 EDGECLIFF TER",0,0,0,0,0,2015-05-28,28,"Thu","May",2015,1,5,1,11,1
"356",144928,10,3125264,10072349,"904 BEDFORD ST",1,0,0,0,0,2014-03-14,14,"Fri","Mar",2014,0,3,1,6,2
"357",152180,7,3117869,10051069,"4500 BURLESON RD",0,1,0,0,0,2014-09-19,19,"Fri","Sep",2014,0,3,1,9,1
"358",165929,2,3116574,10068304,"100 BLOCK N IH 35 SVRD NB",0,0,0,0,0,2015-08-28,28,"Fri","Aug",2015,1,3,1,10,1
"359",176108,9,3117011,10029699,"6900 BROAD BROOK DR",0,1,0,0,0,2016-09-28,28,"Wed","Sep",2016,0,3,1,9,1
"360",176898,5,3122003,10108886,"9300 NORTHGATE BLVD",1,1,0,0,0,2016-11-14,14,"Mon","Nov",2016,1,3,1,8,1
"361",148859,10,3121782,10108001,"9027 NORTHGATE BLVD",0,1,0,1,0,2014-06-17,17,"Tue","Jun",2014,1,2,1,8,1
"362",150373,0,3111200,10100956,"6835 AUSTIN CENTER BLVD",0,1,0,0,0,2014-08-12,12,"Tue","Aug",2014,0,5,1,5,0
"363",177090,9,3121691,10105147,"8601 RESEARCH BLVD SVRD NB",1,1,0,1,2,NA,NA,NA,NA,NA,1,5,2,8,1
"364",173569,8,3117383,10067848,"1105 E CESAR CHAVEZ ST",0,0,0,0,0,2016-04-19,19,"Tue","Apr",2016,1,5,1,10,0
"365",146644,15,3111873,10046894,"2008 TERI RD",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,5,9,1
"366",143569,10,3102469,10033742,"100 BLOCK E SLAUGHTER LN",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"367",174299,10,3084894,10036237,"10107 BRANTLEY BND",0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1,9,1
"368",156682,14,3121167,10056651,"2308 WICKERSHAM LN",1,1,0,0,0,2015-02-23,23,"Mon","Feb",2015,0,3,1,11,1
"369",171044,4,3115725,10064199,"1088 PARK PL",0,1,0,0,0,NA,NA,NA,NA,NA,1,3,1,11,1
"370",146460,0,3121664,10072935,"1905 E 12TH ST",0,0,0,1,0,2014-04-21,21,"Mon","Apr",2014,0,2,1,6,0
"371",146425,6,3121664,10072935,"1905 E 12TH ST",0,0,0,1,0,2014-04-21,21,"Mon","Apr",2014,0,2,1,6,1
"372",146424,10,3121664,10072935,"1905 E 12TH ST",0,0,0,1,0,2014-04-21,21,"Mon","Apr",2014,0,2,1,6,1
"373",146423,7,3121664,10072935,"1905 E 12TH ST",0,0,0,1,0,2014-04-21,21,"Mon","Apr",2014,0,2,1,6,1
"374",169392,0,3124845,10108482,"9600 GAMBELS QUAIL DR",0,0,0,0,0,2015-12-11,11,"Fri","Dec",2015,0,2,1,8,0
"375",169408,4,3124845,10108482,"9600 GAMBELS QUAIL DR",0,1,0,0,0,2015-12-11,11,"Fri","Dec",2015,1,2,1,8,1
"376",176091,8,3117011,10029699,"6900 BROAD BROOK DR",1,1,0,0,0,2016-09-28,28,"Wed","Sep",2016,1,2,1,9,1
"377",156704,8,3121167,10056651,"2308 WICKERSHAM LN",0,1,0,0,0,2015-02-23,23,"Mon","Feb",2015,0,3,1,11,1
"378",164565,20,3129612,10103726,"409 MIDDLE LN",0,1,0,0,0,2015-08-10,10,"Mon","Aug",2015,0,3,1,8,1
"379",164622,5,3129612,10103726,"409 MIDDLE LN",1,1,0,0,0,2015-08-10,10,"Mon","Aug",2015,0,3,1,8,1
"380",174657,8,3110592,10102332,"7200 BLOCK WOOD HOLLOW DR",0,1,0,1,1,2016-06-30,30,"Thu","Jun",2016,1,2,1,5,1
"381",148381,7,3131232,10129380,"1900 SCOFIELD RIDGE PKWY",0,1,0,0,0,2014-06-10,10,"Tue","Jun",2014,0,5,1,3,1
"382",158384,7,3111621,10038024,"4709 YUCCA HILL DR",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1,9,1
"383",150361,7,3109222,10044980,"1800 E STASSNEY LN",1,1,0,0,0,NA,NA,NA,NA,NA,0,5,4,9,2
"384",153829,13,3140028,10078285,"5206 REGENCY DR",0,0,0,0,0,2014-11-30,30,"Sun","Nov",2014,1,2,1,6,1
"385",157624,13,3131592,10066620,"5701 TRACY LYNN LN",0,0,0,0,0,2015-03-21,21,"Sat","Mar",2015,0,2,1,6,1
"386",145152,14,3120607,10104673,"1524 WEYFORD DR",0,0,0,0,0,2014-03-19,19,"Wed","Mar",2014,1,5,1,12,1
"387",145148,4,3120607,10104673,"1524 WEYFORD DR",0,0,0,0,0,2014-03-19,19,"Wed","Mar",2014,1,5,1,12,1
"388",145151,19,3120607,10104673,"1524 WEYFORD DR",0,0,0,0,0,2014-03-19,19,"Wed","Mar",2014,1,5,1,12,1
"389",164570,3,3129612,10103726,"409 MIDDLE LN",0,0,0,0,0,2015-08-10,10,"Mon","Aug",2015,1,3,1,8,1
"390",153165,2,3124189,10090095,"901 E KOENIG LN SVRD EB",0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,12,1
"391",149640,24,3124887,10089263,"5740 N IH 35 SVRD SB",0,0,0,0,0,2014-07-17,17,"Thu","Jul",2014,1,5,1,12,1
"392",164621,9,3129612,10103726,"409 MIDDLE LN",0,0,0,0,0,2015-08-10,10,"Mon","Aug",2015,1,5,1,8,1
"393",164821,12,3116140,10070970,"500 BLOCK E 8TH ST",0,0,0,1,0,2015-08-14,14,"Fri","Aug",2015,0,3,2,10,1
"394",164981,9,3116140,10070970,"500 BLOCK E 8TH ST",0,0,0,0,0,2015-08-14,14,"Fri","Aug",2015,1,3,5,10,1
"395",145946,7,3121075,10073729,"1800 BLOCK E 14TH ST",0,0,0,0,0,NA,NA,NA,NA,NA,1,2,3,6,4
"396",146369,3,3126495,10133593,"3705 W HOWARD LN",0,1,0,1,1,2014-04-23,23,"Wed","Apr",2014,1,5,1,3,0
"397",174998,8,3114654,10056839,"2607 S IH 35 SVRD NB",0,1,0,0,0,2016-07-31,31,"Sun","Jul",2016,0,5,1,11,1
